ytid,start_s,end_s,is_audioset_eval,path,status,duration_s
_HXMIdSiOMA,30,40,True,,missing,
_HfaIP9e0ww,40,50,False,,missing,
_IP6zlayY7k,30,40,False,,missing,
_IkLUOsNHAA,0,10,True,,missing,
_JTHtcRHxnw,300,310,False,,missing,
_KGUrOb1qgU,60,70,True,,missing,
_KYo_89lgf0,80,90,True,,missing,
_KaRkSyELy4,490,500,False,,missing,
_MjbdUaJcik,190,200,False,,missing,
_R9Ma9rjEWg,30,40,True,,missing,
_RLsXrr0fQo,80,90,True,,missing,
_Ra1Y6K7nSs,0,10,False,,missing,
_Rpn2FUAUgY,20,30,False,,missing,
_RrA-0lfIiU,30,40,True,,missing,
_Slo8QXYOp8,0,10,False,,missing,
_VmCPixy9GQ,50,60,False,,missing,
_WYwB1qRgLM,10,20,False,,missing,
_XrolyeJXDw,30,40,False,,missing,
_b-7P-XsnUI,490,500,True,,missing,
_b5n-mny1lM,30,40,True,,missing,
_cf0WYQcNvk,570,580,False,,missing,
_cg_IfaD1C0,30,40,True,,missing,
_dF-ZGquRNY,40,50,False,,missing,
_fKntnlIYTQ,30,40,True,,missing,
_gWEpDgPAho,100,110,True,,missing,
_h2rFVPCSPE,30,40,True,,missing,
_hYBs0xee9Y,30,40,True,,missing,
_kPmYc1nXuQ,30,40,False,,missing,
_lq8nEXh064,30,40,True,,missing,
_m-N4i-ge28,30,40,True,,missing,
_mQ6KuA2p6k,40,50,True,,missing,
_miAGxDX5FM,160,170,False,,missing,
_n3r2inlqBc,520,530,True,,missing,
_n9boKzVRhs,30,40,True,,missing,
_nrz_BawPMY,160,170,False,,missing,
_oNLyxk08oA,30,40,False,,missing,
_pU2KbHMN4Q,30,40,False,,missing,
_qP21HqOmA0,30,40,True,,missing,
_qf0UiKtB3k,30,40,False,,missing,
_u2cNlW5DxQ,160,170,False,,missing,
_vwBe9ZXWXE,10,20,False,,missing,
_wyELLqwF3w,30,40,False,,missing,
_x4a974Pl-A,150,160,False,,missing,
_xC7IXGWlk4,170,180,False,,missing,
_xURU_-ffC4,250,260,False,,missing,
_y07ENAx2_E,130,140,False,,missing,
_yRFCl-z-EE,190,200,True,,missing,
_yWsqs9FOnU,10,20,True,,missing,
_yXtw_z2xf4,40,50,True,,missing,
_yzcCFe-uo0,30,40,False,,missing,
_zQTlTCqMzs,130,140,False,,missing,
a-11dtG7aK4,110,120,False,,missing,
a-3cZREZh3k,400,410,True,,missing,
a-P0p_UtagM,30,40,False,,missing,
a2QxlP5DAYQ,180,190,True,,missing,
a2Wuroc8DQU,30,40,True,,missing,
a4BjqKd8FsI,160,170,True,,missing,
a4jcJ7QZ-OQ,150,160,True,,missing,
aBEiuYSSEH0,550,560,False,,missing,
aBXntqgPo6Q,40,50,True,,missing,
aC3IBcRNyro,30,40,False,,missing,
aCA4yiPfFIg,10,20,True,,missing,
aCTm1TcL7z8,30,40,False,,missing,
aCUZuMblJPg,80,90,True,,missing,
aDlWOvCdNMk,30,40,False,,missing,
aE_CVWMWK74,390,400,True,,missing,
aGMdcxeF6Ak,270,280,False,,missing,
aHZdDmYFZN0,380,390,False,,missing,
aIIEI33EUqI,30,40,False,,missing,
aItOEVYnpHA,30,40,True,,missing,
aJHv6TV7JpY,30,40,True,,missing,
aKhM6zyL--k,330,340,False,,missing,
aLnBwjLUZao,100,110,False,,missing,
aNJEh3_Vmps,30,40,False,,missing,
aNjtfIoVzas,0,10,False,,missing,
aO0QzRPiEC4,30,40,True,,missing,
aOGNUGgTQ8k,210,220,True,,missing,
aPAa2sfhS7k,460,470,False,,missing,
aPQTrv2B1sw,250,260,True,,missing,
aPafZ1Mx-BE,40,50,True,,missing,
aQdZtz90Yzw,140,150,False,,missing,
aRGAnD12qdw,40,50,False,,missing,
aSyRV5j2zV4,320,330,False,,missing,
aT7LGemDB40,30,40,True,,missing,
aTeOMq8ave8,30,40,True,,missing,
aUH12rRIVDw,30,40,True,,missing,
aURLQXt_6fE,40,50,False,,missing,
aUXKK9AmrPU,30,40,True,,missing,
aUvHaURNgY8,50,60,True,,missing,
aUx0xMF9pwU,20,30,True,,missing,
aVNcweinmEM,60,70,False,,missing,
aW6greyYuO4,50,60,True,,missing,
aWK9CcvOK9w,170,180,True,,missing,
aXDgw2fLHAA,70,80,False,,missing,
aY8-pXDdwiw,190,200,True,,missing,
aYoRcnmz6ZE,30,40,True,,missing,
aYrjw3gjGuk,30,40,True,,missing,
a_r8wKJ8ePw,30,40,False,,missing,
ab8V7MYQVyg,190,200,False,,missing,
acEHGV7Gq6U,30,40,True,,missing,
ac_8oRMgDz0,110,120,False,,missing,
ad6UhYwTXXQ,30,40,True,,missing,
ad6gQQ_0evk,30,40,True,,missing,
adHhqDnyZv8,100,110,False,,missing,
adYFXYPqo2M,30,40,True,,missing,
aeDZVfGk7bk,0,10,False,,missing,
aek3GoFr5MI,50,60,False,,missing,
aeujZtBvMFY,320,330,False,,missing,
afavVsmFWds,30,40,True,,missing,
afb7pI_01O4,40,50,True,,missing,
agK1OkzW5Yg,30,40,False,,missing,
agw-ujSdX0A,30,40,False,,missing,
aiJj3Z6pu9s,0,10,True,,missing,
ajy9PM2SJ6c,190,200,True,,missing,
ak7R0_8aKwI,40,50,True,,missing,
ao-TFiShaWU,120,130,True,,missing,
ap7xvCBtljs,30,40,True,,missing,
apA0IY_5-2g,40,50,False,,missing,
aq3vov8-fw8,30,40,True,,missing,
aqhhfkXKJ1o,10,20,True,,missing,
ar4YQ_DOcyk,80,90,False,,missing,
argBwTHDDVI,370,380,False,,missing,
aryufzYGhbM,30,40,True,,missing,
as7MhTe961k,170,180,True,,missing,
asT8yaJPP1s,30,40,True,,missing,
asYb6iDz_kM,180,190,False,,missing,
atWaDoSyGgY,10,20,False,,missing,
aupCwPVWsMo,30,40,True,,missing,
av-1Ih0S82s,30,40,True,,missing,
awax48X8YlU,30,40,True,,missing,
ax8hXst_b5g,100,110,True,,missing,
axb48YrvRmw,30,40,True,,missing,
axqtExFY5-s,30,40,False,,missing,
azyNUtTHvaE,30,40,True,,missing,
b-7oO1Rw-fo,50,60,False,,missing,
b-Cr0EWwaTk,140,150,False,,missing,
b-Y-AjW6MJ0,0,10,False,,missing,
b0dVykd2i6g,240,250,False,,missing,
b12xqPnM0So,140,150,False,,missing,
b1j-hD9zs6Q,50,60,True,,missing,
b2-izZk5_BM,90,100,False,,missing,
b2XAPiRUoN4,30,40,False,,missing,
b4FomUpNaJE,30,40,True,,missing,
b62RgDBmly8,30,40,True,,missing,
b6hr31Qaemg,130,140,False,,missing,
b8cgQBzBXi8,30,40,True,,missing,
b8okzVltB5Q,30,40,True,,missing,
b98BJ36K1wo,200,210,False,,missing,
b9rgWct9ivI,110,120,True,,missing,
b9yT3nGcD_I,30,40,True,,missing,
bAJrcYJgllE,30,40,True,,missing,
bBGcQ2-W768,30,40,False,,missing,
bBfi3iEu9fk,160,170,True,,missing,
bBy0NCoCEHc,540,550,False,,missing,
bHNdoIWxXDk,200,210,True,,missing,
bHiRX6QYwEk,150,160,True,,missing,
bJ6e9Ja1ahQ,30,40,True,,missing,
bJVogLOURmc,30,40,False,,missing,
bKS_m7JObxg,30,40,True,,missing,
bKm2_67xtVs,80,90,False,,missing,
bLjOJRg2P_Q,100,110,True,,missing,
bNW18IztiZY,30,40,True,,missing,
bNvp4y9WSGM,30,40,True,,missing,
bOOJRGRy0zc,30,40,True,,missing,
bPWbeWf5xNI,160,170,False,,missing,
bPYbRSI16IY,0,10,False,,missing,
bQ9vpp_yXvk,30,40,False,,missing,
bSX5-VPL8rE,80,90,False,,missing,
bTLgeqCaYMY,0,10,True,,missing,
bTVl2GeNfqI,150,160,True,,missing,
bTlp5Qr99RY,30,40,False,,missing,
bTuKGXDrqdQ,30,40,True,,missing,
bVc7-sZAi6s,30,40,True,,missing,
bVtHAk5w2Z8,30,40,False,,missing,
bY_EvbARc5Y,30,40,True,,missing,
bYwoYjbPm-I,30,40,True,,missing,
bZJoTauRldE,0,10,False,,missing,
bZXQlQnleL4,10,20,False,,missing,
bZuXMxR2S4U,40,50,True,,missing,
ba3QPheW8mI,170,180,True,,missing,
ba5xPgcHN_0,30,40,True,,missing,
bciw4Tqp6h4,80,90,False,,missing,
bcybO-SMY5E,30,40,True,,missing,
bf8JlTKzOs8,30,40,False,,missing,
bg_QoesbfOA,70,80,False,,missing,
bha-d3HXdMI,60,70,True,,missing,
bkQrvXXIRng,40,50,False,,missing,
bkXrQyDbKtk,0,10,False,,missing,
bkYWnzw_5Bs,30,40,True,,missing,
bkzGHRpx5MM,30,40,True,,missing,
bl-eQ8XD5CY,30,40,True,,missing,
bl8PgmZ9iOc,30,40,False,,missing,
blsYgo-B1k8,30,40,True,,missing,
bm5IT7e2vvI,120,130,True,,missing,
bmVd2Zj8_Cc,60,70,True,,missing,
bpKbpKZB0Q0,30,40,True,,missing,
bpaq5wQKOkU,400,410,True,,missing,
bpwO0lbJPF4,20,30,True,,missing,
bqMgL5qmZ-k,30,40,True,,missing,
bqPCtwibgPg,440,450,True,,missing,
bqeVxA97TQU,120,130,False,,missing,
bqvl7IbPteU,30,40,True,,missing,
br4A2uNud50,200,210,False,,missing,
brEMnFXsTqo,30,40,True,,missing,
bsz_enSJSVk,10,20,False,,missing,
bt7rDryN7G4,30,40,True,,missing,
bt8iHoIf2mo,40,50,True,,missing,
bwHPVG6vbNQ,20,30,True,,missing,
bxF2vxTzlvo,180,190,False,,missing,
bxZeGrM_0ac,400,410,False,,missing,
bxoJOfGx3hM,90,100,True,,missing,
by57LpTlGbs,20,30,False,,missing,
bzOeufhFITk,30,40,True,,missing,
bztxC9EFfCk,20,30,True,,missing,
c-85TtcfVSI,30,40,False,,missing,
c-8SLUH5pp4,30,40,True,,missing,
c1hLduV1p88,30,40,True,,missing,
c2akbbdS7I4,30,40,True,,missing,
c3T1gWSVp6c,140,150,False,,missing,
c4ftOyl3j_Y,40,50,True,,missing,
c5NGOcNyF4g,70,80,False,,missing,
c6Fiz5IznkU,30,40,False,,missing,
c7IL4fDqs_I,70,80,True,,missing,
c8gD6153aNI,80,90,False,,missing,
c8uE3Q8p9Jo,50,60,True,,missing,
c9JyKnsegog,0,10,True,,missing,
c9h4p6325Xo,30,40,True,,missing,
c9tRbWSk7c4,30,40,True,,missing,
cADT8fUucLQ,30,40,True,,missing,
cBd0yZ27dtA,50,60,True,,missing,
cCyfADwHiWs,70,80,True,,missing,
cF7317DK0NQ,80,90,False,,missing,
cFIZraIPAXE,250,260,False,,missing,
cG1dpyC8gV4,10,20,False,,missing,
cGUhG5PZp0A,30,40,True,,missing,
cGorUmWMrwo,30,40,False,,missing,
cGrQw46ftj0,210,220,False,,missing,
cHGziT0hrZU,30,40,True,,missing,
cHMDIt3-TsE,30,40,False,,missing,
cJ80eZY03Yg,200,210,False,,missing,
cJD5JFWnxNo,30,40,False,,missing,
cKmK-nFdMXM,30,40,True,,missing,
cLIump75aC0,30,40,True,,missing,
cMhajmOBr0c,210,220,False,,missing,
cOgNXgF21u4,30,40,True,,missing,
cOsm3r-xKEE,490,500,False,,missing,
cQWJeYfyw8Y,110,120,False,,missing,
cQX-WgT0ACQ,20,30,False,,missing,
cQpK9zs_uv0,220,230,False,,missing,
cS2gRhH6it4,560,570,True,,missing,
cSBRb4KF5xs,10,20,False,,missing,
cT-KZPVpU9M,310,320,False,,missing,
cTJqIkSuf6s,30,40,False,,missing,
cTzJlLzN-xU,30,40,True,,missing,
cWOohqFud6g,30,40,True,,missing,
cWvkOY6OKss,220,230,False,,missing,
cX926M1_LqM,30,40,False,,missing,
cXEJWtj2kT8,30,40,True,,missing,
cY3g6N5Sokk,10,20,True,,missing,
cYRsnYEPIiM,30,40,True,,missing,
cYSW6Y884dA,180,190,False,,missing,
c_a74UO2ftg,330,340,True,,missing,
ca-rGWC4xPc,30,40,True,,missing,
caFMauLQvd4,160,170,False,,missing,
cabjr3xtcR4,270,280,False,,missing,
cbq6Q2htPRM,30,40,True,,missing,
ccsgja0XsWE,250,260,False,,missing,
cd5BIQoHyPI,70,80,True,,missing,
cdIvqn14xgI,30,40,True,,missing,
cdUk-F-5NCI,300,310,False,,missing,
ce03XKuyDtk,220,230,False,,missing,
cf-IIqhveKw,370,380,True,,missing,
cfeTMVWFHLo,0,10,False,,missing,
chfTjqlrFQQ,30,40,False,,missing,
chw8sAKOM5k,210,220,True,,missing,
chwqnnaiYXw,30,40,False,,missing,
ciJOulWFhfA,30,40,True,,missing,
cjTrK-kA6x0,190,200,False,,missing,
ckOe-8qdaew,50,60,True,,missing,
clefr8E-iZQ,30,40,True,,missing,
cm62raVagEE,60,70,True,,missing,
cmJj7SxQEp8,0,10,False,,missing,
cn-SilfYLZo,20,30,False,,missing,
cnmedj0fYTQ,10,20,True,,missing,
cnvmLwFZr28,80,90,True,,missing,
coG_EznBmzE,30,40,True,,missing,
colnyHv9CAA,30,40,False,,missing,
cor2HckYTE8,0,10,True,,missing,
cp8t27oT_ww,0,10,True,,missing,
cqeVEFFzz7E,110,120,True,,missing,
cqolOXDF86g,30,40,True,,missing,
crToMuDxmL8,50,60,True,,missing,
cs-zcTX2tRA,170,180,True,,missing,
ctJI7pCbxAo,290,300,False,,missing,
cu0k3Uclp1I,180,190,False,,missing,
d-AcpHG7OjU,30,40,False,,missing,
d-KxsdWX9xE,20,30,True,,missing,
d0Uz_RnRV88,460,470,True,,missing,
d1VB1vA-UsI,220,230,True,,missing,
d1nz5tZckSA,280,290,True,,missing,
d20qTsF6ll8,20,30,False,,missing,
d2gHgzfC-Oo,30,40,True,,missing,
d352jaSSiFw,30,40,True,,missing,
d6-bQMCz7j0,30,40,True,,missing,
d61plJ66vE8,110,120,False,,missing,
d6nURbq86zM,30,40,False,,missing,
d6w3d9S1LVM,210,220,False,,missing,
d9Oa-2_r2j0,30,40,True,,missing,
d9r_kYpOvW8,30,40,False,,missing,
dAAwzwexvUQ,30,40,True,,missing,
dBAeAk7dXnU,30,40,True,,missing,
dCCh6POPUeA,130,140,False,,missing,
dDKUjMHerLs,50,60,False,,missing,
dEc7tV30KJo,30,40,True,,missing,
dHDosntsNho,560,570,False,,missing,
dHGAXJ9RPJs,30,40,True,,missing,
dIPW9gLGSx8,30,40,True,,missing,
dKJk3JavNzo,30,40,False,,missing,
dLUobee5JEs,70,80,True,,missing,
dMAp3dvs3kE,170,180,True,,missing,
dMfKImuNJjA,160,170,False,,missing,
dNK9bD3LNCc,60,70,True,,missing,
dNOHIxD0j_Q,160,170,True,,missing,
dNQh2iLVAoY,40,50,False,,missing,
dO3VsX4rKNc,30,40,True,,missing,
dPCj4WhTZ3c,40,50,False,,missing,
dPM24O4my-Q,0,10,True,,missing,
dS8AZdmn8Wk,560,570,False,,missing,
dSJpZQ8u_xY,300,310,True,,missing,
dSs4xfvATjc,30,40,True,,missing,
dSyue3RJllA,30,40,False,,missing,
dT7uHHQEYHQ,150,160,False,,missing,
dTVkk4GSmNA,140,150,True,,missing,
dTsOP7Nfnpg,20,30,True,,missing,
dUhE6H72Qpg,540,550,True,,missing,
dUlQepCYXgw,460,470,False,,missing,
dVUgd8ot6BE,130,140,True,,missing,
dW4eW0Xreik,30,40,True,,missing,
dYVy7moyQCc,30,40,False,,missing,
dakJh2CdT9Q,20,30,False,,missing,
dalyCstquy8,150,160,False,,missing,
darQBSIlol8,30,40,True,,missing,
dbBlYyaFKTQ,30,40,False,,missing,
dbenNuhAW_I,150,160,False,,missing,
dbftWJH0OvA,30,40,False,,missing,
dbldb9tq8ng,30,40,True,,missing,
dcY062mkf9g,130,140,False,,missing,
dcgwxlK3VVk,30,40,True,,missing,
deIj55UAxeo,30,40,True,,missing,
dh9XweTn6rI,30,40,True,,missing,
diSfkEkTVkE,160,170,False,,missing,
dj-DWiV1z9g,50,60,False,,missing,
dkGXJ6BlCd4,30,40,True,,missing,
dl1ljByerd8,90,100,False,,missing,
dlhlQKTz3Vs,330,340,False,,missing,
doHRurF8bf8,500,510,False,,missing,
doX8FjlNPf8,30,40,True,,missing,
doab948Y_X4,30,40,True,,missing,
dqJSTTS7HTY,30,40,True,,missing,
dqQgzsNpwoQ,30,40,False,,missing,
dql-sQqgVXI,10,20,True,,missing,
drJaSu3AWhQ,60,70,False,,missing,
drqKxGmdf8Y,30,40,False,,missing,
dsU3B0W3TMs,30,40,True,,missing,
dsVzafZik3c,90,100,False,,missing,
dsf3agfkJDY,40,50,True,,missing,
dsibOgkezN8,30,40,True,,missing,
duMRKOb4E2w,30,40,False,,missing,
dvDSgmqbrM0,190,200,True,,missing,
dw4YwJppiec,30,40,False,,missing,
dwAo0dKCyBI,30,40,True,,missing,
dwFtlQLdbq0,130,140,True,,missing,
dwSj0Rr3vFc,110,120,True,,missing,
dy_yFZ6dL34,130,140,True,,missing,
dzPPmuFUicc,30,40,False,,missing,
dzW5M4sCphI,90,100,False,,missing,
dztizAgcQ08,30,40,True,,missing,
e1KHGfMekek,30,40,True,,missing,
e1PG31QlQmc,80,90,False,,missing,
e1sWvJsGOAc,300,310,False,,missing,
e2tZmQI8ICw,230,240,True,,missing,
e4EwrAN6lvU,340,350,False,,missing,
e4R2O7XpIXU,0,10,True,,missing,
e4abjaPD9R0,270,280,False,,missing,
e57SBRbMXbI,80,90,True,,missing,
e5SK6olIYcY,70,80,False,,missing,
e6lTl9JIW5Y,40,50,False,,missing,
e7WPFeDPFB4,30,40,True,,missing,
e8wnUU5pIWE,30,40,True,,missing,
e8xkukid_2o,30,40,True,,missing,
e9ptOl22Duc,10,20,False,,missing,
eAFKjP7o1as,30,40,False,,missing,
eBF0zRHCbZE,30,40,True,,missing,
eBlyC9bJacs,40,50,True,,missing,
eCyMTN6Hg5k,140,150,False,,missing,
eHeUipPZHIc,70,80,True,,missing,
eI4PbSh6g_Y,30,40,True,,missing,
eISYX9koocM,30,40,False,,missing,
eJFZuX0WHgk,70,80,False,,missing,
eM0PkfqGmIE,30,40,True,,missing,
eOmQbJljnqE,580,590,True,,missing,
eQHQWb6FCio,60,70,True,,missing,
eQTK2fo3RoE,30,40,True,,missing,
eRiGPyewJpI,130,140,False,,missing,
eSIxvnEQ6R0,420,430,False,,missing,
eSesh6vnek8,230,240,True,,missing,
eSsadT6mh7g,120,130,False,,missing,
eStzDzEopDI,30,40,True,,missing,
eUZ-v8GEcNk,30,40,True,,missing,
eVjcfdxSFKQ,550,560,False,,missing,
eW8se7t0s-U,30,40,True,,missing,
eWGGj4duzIo,110,120,True,,missing,
eWNERam16Hg,230,240,False,,missing,
eWSA0xubW7I,140,150,False,,missing,
eWqD_VOympU,30,40,True,,missing,
eWwWwoQLtVg,30,40,True,,missing,
eX1Hynef5Rc,0,10,False,,missing,
eXWBC3XfiXY,30,40,True,,missing,
eXrJL1VUQNE,130,140,True,,missing,
eYngZ5It0b8,30,40,True,,missing,
eZ8yopmYtPM,30,40,True,,missing,
eZC1AP_JjXM,30,40,False,,missing,
eZE0RmJESFU,140,150,True,,missing,
eZNnuRvrZDU,30,40,True,,missing,
eZrrzGgTpfk,100,110,False,,missing,
e_W17jp40G4,30,40,True,,missing,
eayGg2OlHOw,10,20,True,,missing,
ecS6SJGkhIw,40,50,False,,missing,
echeYDYFhlY,30,40,False,,missing,
ed-1zAOr9PQ,390,400,True,,missing,
edKvAj0fYxQ,30,40,True,,missing,
eezaOfrLOkM,90,100,False,,missing,
efTVnvwI2PQ,240,250,True,,missing,
ehJKd9HLA04,370,380,False,,missing,
eiFyXXqd9Rk,30,40,True,,missing,
eiUjc4UPnSs,30,40,True,,missing,
eiyyoUt64Zc,100,110,True,,missing,
em7akjDUsWk,30,40,True,,missing,
emDU4QvdwVk,230,240,True,,missing,
emP2Sg9QEg4,90,100,True,,missing,
en0haa37gnk,30,40,False,,missing,
en56uOGTwzg,0,10,False,,missing,
entThp930cw,30,40,False,,missing,
erHadqauC8A,30,40,False,,missing,
esIzFH7vYLY,60,70,True,,missing,
etmmUjsRNRs,30,40,True,,missing,
euAQCWBX6ns,40,50,True,,missing,
evG8CQRCdV8,30,40,True,,missing,
ev_YCCuGVSs,30,40,False,,missing,
evscfdO-oSY,30,40,True,,missing,
evy2azZk3kE,40,50,False,,missing,
ew-7SwLcHBg,70,80,True,,missing,
ewI4q7_4TBQ,30,40,True,,missing,
exD5okdopWc,60,70,False,,missing,
eyFBIA_HOmE,30,40,True,,missing,
eyY6f4iQDH4,80,90,False,,missing,
ezayBI_xOVk,30,40,True,,missing,
f1NV9qTjOv8,90,100,False,,missing,
f1UMPPWbCrU,350,360,False,,missing,
f1_YKSYgtbI,30,40,True,,missing,
f3l6KnC8930,30,40,True,,missing,
f4jW2H6V7gk,30,40,False,,missing,
f5eMUCSZCjc,90,100,True,,missing,
f6H0TMWDaZg,30,40,True,,missing,
f6wrXzvByrg,30,40,True,,missing,
f7OQTtTdgrA,0,10,False,,missing,
f8QGA4vN6HY,0,10,False,,missing,
f8fUFmjqXZo,30,40,True,,missing,
f8nysknTFUo,30,40,True,,missing,
fAHYe-qmFnU,0,10,True,,missing,
fAfk9yrGhWw,200,210,True,,missing,
fBEGBuO3RXg,30,40,True,,missing,
fD1xB9lDbPQ,30,40,False,,missing,
fDMbNCdGXBc,30,40,False,,missing,
fE7tbn6Fnw4,60,70,False,,missing,
fEFeRM5bT8o,140,150,False,,missing,
fEHsR679g1M,30,40,True,,missing,
fESsP6ZnVKA,20,30,True,,missing,
fEfe8jznp5Q,30,40,True,,missing,
fFYMsrMGQtU,30,40,False,,missing,
fH9CY48sfJY,330,340,True,,missing,
fHNAxa0QaOM,30,40,True,,missing,
fJ6ZeWYfLjA,380,390,False,,missing,
fKni4PUSxu4,0,10,False,,missing,
fM8elJ4jkic,30,40,False,,missing,
fPIG7nrpgec,10,20,False,,missing,
fPYeqTFc3IQ,50,60,True,,missing,
fPYxUa1ZVAY,30,40,False,,missing,
fQiSoVDFRjo,30,40,True,,missing,
fRpJfrfjoZo,30,40,True,,missing,
fSJ4qAPHaVM,30,40,True,,missing,
fTGZEmn3BY4,30,40,False,,missing,
fU9woCZqemw,40,50,False,,missing,
fUC45bzOOJw,30,40,True,,missing,
fWfQxB2pVrc,30,40,False,,missing,
fWu8vVSSkNQ,160,170,False,,missing,
fWwV7o4VjEQ,30,40,True,,missing,
fWypK9RHJJI,30,40,True,,missing,
fX8A5Uxc8R0,150,160,True,,missing,
fXhN3_gGpQw,30,40,True,,missing,
fYk2U9yJvps,30,40,True,,missing,
fYvUB-qy4IM,10,20,False,,missing,
fZjQBgPD1Ys,30,40,True,,missing,
fZyq2pM2-dI,30,40,True,,missing,
f_NR19LpA_E,0,10,False,,missing,
fa0lR26K23E,450,460,True,,missing,
fcpVyvn5vKk,170,180,False,,missing,
fe10sxFSz_I,0,10,False,,missing,
feC0L9MtghM,190,200,True,,missing,
fer_4HvG3aY,30,40,True,,missing,
fgCTFyzKQtk,30,40,True,,missing,
fhWzjWZqzvs,20,30,True,,missing,
fhs7AkJsYao,30,40,True,,missing,
fiAcNMpd2vM,270,280,False,,missing,
fjj9NJX8GB0,400,410,True,,missing,
fjxD32KIHgE,30,40,False,,missing,
fkgaF6Oj5Q4,30,40,True,,missing,
flLjMZMydXc,30,40,True,,missing,
fmHbWq-7-iQ,160,170,False,,missing,
fow1TC_MpHs,130,140,True,,missing,
fp0oCFL6w4o,160,170,False,,missing,
fpVlYpgTKZI,30,40,True,,missing,
fpbtmY9VfCw,230,240,False,,missing,
fpdgtpBOh-c,40,50,False,,missing,
frqnZb8Ssjo,90,100,False,,missing,
fsTVRca31nI,30,40,True,,missing,
fsXQHyg5qDI,120,130,False,,missing,
fsXfBoNcLeM,30,40,True,,missing,
ftKCLRd9_no,80,90,False,,missing,
ftaHv79hRoY,30,40,True,,missing,
fvTh5m9RHZw,90,100,False,,missing,
fvhbI-7e89s,10,20,True,,missing,
fvpDYGzdRmo,120,130,False,,missing,
fvw3Bi0GONA,30,40,True,,missing,
fwXh_lMOqu0,330,340,False,,missing,
fw_cFbj9eHQ,270,280,False,,missing,
fxdWwzdeY_o,30,40,True,,missing,
fxznho_kNPY,90,100,False,,missing,
fyLctn3jNUs,160,170,False,,missing,
g-9SK0or81c,30,40,True,,missing,
g-ZOluGhMoA,270,280,False,,missing,
g-ghr5fAVpE,30,40,True,,missing,
g0AXzsecS5M,40,50,False,,missing,
g0WLA0BKxOc,240,250,True,,missing,
g0aOPWwNMFQ,80,90,False,,missing,
g0scnRzoo9M,30,40,True,,missing,
g2H8i_TuhgI,30,40,False,,missing,
g4xhZgKwiNo,30,40,True,,missing,
g6f-LxiT9Eo,30,40,True,,missing,
g75kz9ffcg0,30,40,True,,missing,
g8USMvt9np0,10,20,True,,missing,
g8XTU3OalGs,320,330,False,,missing,
gAQiARaliPA,150,160,False,,missing,
gAURHUoIK0M,30,40,True,,missing,
gBuLpP4klvI,30,40,True,,missing,
gCSShNsw-_A,20,30,False,,missing,
gD6UoStqCsg,40,50,True,,missing,
gDm4IphrlYg,320,330,True,,missing,
gDnJoHpSL4M,40,50,True,,missing,
gDzi8N3BYMw,30,40,True,,missing,
gEYTdeQiFv8,30,40,False,,missing,
gEvCUcZ6w88,30,40,True,,missing,
gFxLnprPgv4,30,40,True,,missing,
gHWMKew9Xq0,30,40,True,,missing,
gI-ovjTWBzo,340,350,False,,missing,
gIFg6jvXgb4,500,510,False,,missing,
gIQ4QrKXjCc,130,140,False,,missing,
gMgN50wSnNc,200,210,False,,missing,
gNjeps3EbJA,30,40,True,,missing,
gNpzuFPu6q8,50,60,False,,missing,
gOhONZR_F7c,30,40,False,,missing,
gRGiTueWUVI,340,350,False,,missing,
gRn6OjQf2ZQ,30,40,True,,missing,
gTO00a-LFYs,10,20,True,,missing,
gTX4SG70cEY,230,240,False,,missing,
gVMoI2ukbtc,30,40,False,,missing,
gW33LYEvoaw,140,150,False,,missing,
gWRfk8nCcPs,150,160,True,,missing,
gX9OuOKLLTQ,70,80,False,,missing,
gXOyw8a4_Xs,30,40,True,,missing,
gXzqZIoM5g8,150,160,True,,missing,
g_bgmnJ1b_g,30,40,True,,missing,
gb8PG-5i5YI,510,520,False,,missing,
gcdqffsCWI8,30,40,False,,missing,
gdtw54I8soM,0,10,True,,missing,
gfIqYbQQq10,0,10,False,,missing,
gffng5G4X4w,270,280,False,,missing,
ggBivmG6yHQ,250,260,True,,missing,
ghW2xZMvpIQ,30,40,False,,missing,
giPa2vVEyVc,30,40,True,,missing,
gigxzYegRqM,90,100,True,,missing,
gjJWbtCShqo,30,40,True,,missing,
gjujPd1lP8E,0,10,False,,missing,
gkB4KBHBV9g,130,140,False,,missing,
gkMbHlNAFig,30,40,False,,missing,
go_7i6WvfeE,10,20,False,,missing,
gp1DYuoQH08,40,50,False,,missing,
gp7j9o2x9co,30,40,True,,missing,
gpEU6RafUf0,30,40,False,,missing,
gpNzFsxwy5k,190,200,False,,missing,
gqROBgF7_DU,70,80,True,,missing,
gqkqzqCHM3A,30,40,False,,missing,
grE0lwTsSPg,30,40,False,,missing,
grisjVTZeTk,390,400,False,,missing,
gsBXngKgy-Q,30,40,True,,missing,
gsEk62Efbh4,140,150,False,,missing,
gsIB8HjsRtw,100,110,False,,missing,
guRyU4B5LlA,30,40,True,,missing,
guYWKdxrtIg,30,40,True,,missing,
gwBfZJ5IGOA,0,10,False,,missing,
gxAyZk01T3k,10,20,False,,missing,
gxzU5EqNL14,30,40,True,,missing,
gy6R280ZUMQ,30,40,True,,missing,
gz-4W-uEzhc,30,40,False,,missing,
h-2KO5ufrcw,290,300,True,,missing,
h-3DrDQC62k,500,510,False,,missing,
h0-6U948u7Y,50,60,True,,missing,
h2f_CKjQQg8,70,80,True,,missing,
h542YbZuwkQ,60,70,True,,missing,
h6Y0KDtUNHw,220,230,False,,missing,
